"Date","Glob_radiation_max","Glob_radiation_mean","Glob_radiation_min","Wind_speed_max","Wind_speed_mean","Wind_speed_min","Wind_gust_max","Wind_gust_mean","Wind_gust_min","Precipitation_mean","Precipitation_sum","Pressure_max","Pressure_mean","Pressure_min","Humidity_max","Humidity_mean","Humidity_min","Temp_1500_max","Temp_1500_mean","Temp_1500_min","Temp_site_max","Temp_site_mean","Temp_site_min","PM10"
"2015-02-16",21,2.625,0,0.9,0.5125,0.2,2.3,1.3125,0.6,0,0,986.8,985.4625,984.6,99,97.1,94.2,-3.7,-4.7,-5.7,0.7,0.175,-0.3,60
"2015-02-17",19,2.375,0,0.9,0.5,0.3,1.7,1.275,0.8,0,0,994.8,992.5375,991.1,98.8,95.7625,91.9,-4.9,-6.2875,-6.6,0.1,-1.6625,-2.7,61.6
"2015-02-18",22,2.75,0,3.2,2.4125,1,7.2,5.3625,2.6,0,0,1003.3,1002.0125,1001.2,63.8,59.3625,55.6,-3.6,-5.025,-6.5,2.4,1.5375,0.9,29
"2015-02-19",26.6,3.325,0,1,0.5375,0.2,2.1,1.3125,0.7,0,0,1001.8,999.9,998.5,92.7,89.3,85.3,0.2,-2.0125,-3.8,-2.1,-3.35,-4.3,56.4
"2015-02-20",26,3.25,0,0.6,0.45,0.3,1.5,1.0875,0.9,0,0,992,990.575,989.7,92.9,89.0375,84,1.4,0.9375,0,-1.1,-2.45,-3.3,56.5
"2015-02-21",30,3.75,0,3.4,2.2375,0.8,6.5,4.7375,2.1,0,0,980.5,978.35,976.7,80.3,71.8375,63.1,-4.8,-5.9875,-6.8,3.4,3.025,2.4,26.5
"2015-02-22",8,1,0,1.6,0.825,0.4,3.1,1.925,1.3,0.2875,2.4,970.5,969.1625,968.6,95.2,92.0375,87.4,-2.4,-3.225,-4,3.8,3.05,2.6,20.4
"2015-02-23",23,2.875,0,1.7,0.6875,0.3,3,1.5875,0.8,0.1625,1.2,972.5,972.3625,972.1,96.9,94.7625,92.3,-2,-2.2125,-2.4,3.1,2.825,2.6,18.9
"2015-02-24",9,1.125,0,0.8,0.5875,0.2,2.3,1.375,0.8,0.7625,7.2,969.3,968.7875,968.5,97.6,95.95,92.9,-0.5,-0.7625,-1.1,4.5,4.35,4.2,19.6
"2015-02-25",26,3.25,0,1.6,0.9,0.4,2.8,1.9125,0.9,0.1625,0.2,977,975.6125,974.6,94.9,91.5625,89,-3.5,-3.8875,-4.2,4.6,4.125,3.8,14.6
"2015-02-26",75,9.5,0,0.9,0.6,0.2,2,1.4,0.7,0,0,983.9,982.5,981.5,95,92.2875,89.3,-4,-4.4125,-5,3.8,3.2625,2.7,25.8
"2015-02-27",64,8.375,0,0.9,0.575,0.3,2,1.425,0.9,0,0,981.5,979.7125,978.8,90.7,85.4375,80.8,-3.4,-4.725,-5.4,3,2.0375,0.9,25.7
"2015-02-28",32,4.125,0,1.4,0.9625,0.5,2.9,2,1,0,0,983.2,981.2625,980.1,88.8,84.3875,73.7,-1.8,-3.0375,-3.9,4.8,2.6625,1.7,36.5
"2015-03-01",81,11,0,0.9,0.575,0.4,1.7,1.3875,1,0,0,983.6,982.275,981.5,93.1,92.0125,90.6,-4,-4.9375,-6.1,1.5,1.3375,1.2,31.2
"2015-03-02",22,2.75,0,2.1,1.4,1.1,5,3.475,2.5,0,0,979.3,977.4875,976.1,85.1,75.0625,69.2,-1.6,-2.1125,-2.7,7.7,7.4625,7.2,15.1
"2015-03-03",67,8.75,0,1.4,0.95,0.3,3.8,2.35,1,0,0,986.9,983.625,980.1,99.4,98.175,97.1,-4.6,-5.3875,-6.1,4.2,3.725,3.4,18.4
"2015-03-04",55,7.5,0,1.2,0.525,0.3,2.4,1.3,0.8,0,0,988.9,987.7625,987,89.6,85.8625,82.1,-2.6,-3.1,-3.8,1.6,0.975,0.5,22.8
"2015-03-05",58,7.625,0,6,4.5625,3.4,11.7,9.3875,6.5,0,0,989.4,988.75,988.1,70.1,55.325,47.7,-6.9,-7.225,-7.5,4.8,4.55,4.3,6.1
"2015-03-06",157,21.375,0,6.8,4.5375,2.1,14.9,9.075,3.6,0,0,995.1,994.1375,993,43.5,38.5125,35.3,-6.5,-8.4,-9.4,4.7,3.6125,2.1,11.5
"2015-03-07",158,21.625,0,1.3,1.025,0.7,3,2.4375,1.9,0,0,998,997.3125,996.8,74,65.0375,54.5,-5,-6.525,-7.6,2.2,0.325,-1.3,17.6
"2015-03-08",167,23.375,0,2.6,1.125,0.5,4.5,2.55,1.4,0,0,996.4,995.925,995.5,71.9,63.9625,56.6,-2.6,-3.675,-4.4,3.2,0.9875,-0.9,20.8
"2015-03-09",161,22.625,0,2,1.4,0.6,4.3,2.775,1.3,0,0,993.5,993.1625,992.8,73.3,65.2875,57.5,-4,-4.725,-5.6,3.1,1,-0.9,27.5
"2015-03-10",164,23.125,0,1,0.575,0.3,2.1,1.3375,0.7,0,0,992.6,992.4125,992.2,89.4,84.7375,78.4,0.5,-1.1875,-2.9,1.1,-0.375,-1.3,49.6
"2015-03-11",59,8.75,0,0.9,0.5875,0.2,2.3,1.5625,1.1,0,0,987.2,986.6,986.2,79.8,76.7875,70.6,0.4,-0.175,-0.7,2.2,1.1,0.6,49.1
"2015-03-12",70,11,0,1.7,0.7875,0.3,4.3,2.4875,1.1,0,0,987.5,986.975,986.8,85.8,78.0375,55.7,-4.3,-5.975,-6.8,4,2.5875,1.4,20.3
"2015-03-13",194,27.625,0,1.1,0.5875,0.2,2.4,1.5375,1.1,0,0,986,985.45,985.1,73.8,66.8375,59.1,-5,-5.8375,-6.5,2.6,0.8625,-0.6,27.4
"2015-03-14",154,22.5,0,0.6,0.3625,0.2,1.5,1.0375,0.7,0,0,986.9,985.925,985.4,87.2,82.075,73.6,-4.3,-5.35,-6,2,0.35,-0.8,36.3
"2015-03-15",21,3.625,0,1.2,0.775,0.3,2.4,1.675,0.8,0,0,992.5,990.8,990,83.7,76.1125,67.8,-4.6,-5.55,-6.6,5.1,3.2,1.8,48
"2015-03-16",76,13.25,0,1.4,0.6875,0.3,2.2,1.6625,1.1,0,0,995.1,994.475,993.9,85.8,81.9375,77.1,-2.6,-3.825,-4.2,4.3,3.35,2.8,60.9
"2015-03-17",120,17.75,0,1.3,0.8,0.3,3.1,1.9,1,0,0,995.6,995,994.6,94.7,89.65,83,-0.6,-1.5375,-2.3,5.8,4.6875,3.7,37.9
"2015-03-18",219,33.5,0,0.7,0.425,0.2,1.4,1.075,0.6,0,0,992.2,991.2875,990.8,95,90.3875,82.3,-1.5,-3.45,-4,3.2,1.4,0.2,62.7
"2015-03-19",194,28.25,0,1.5,0.8125,0.4,3.4,1.9125,1.3,0,0,989.2,988.0375,987.4,85.7,77.675,72.4,-1.1,-2.475,-3.2,4.2,2.825,1.3,52.8
"2015-03-20",195,30.25,0,1.1,0.675,0.2,2.7,1.625,0.7,0,0,990,989.5375,989,81.1,75.2625,68.2,-1.1,-2.5625,-3.8,4,2.2625,1.1,47.6
"2015-03-21",218,34.625,0,1,0.6,0.3,2.1,1.6125,1,0,0,986.3,985.175,984.6,90.5,85.85,78.2,-0.1,-1.4375,-2.4,4.2,2.1,0.9,37.2
"2015-03-22",40,6.5,0,1.7,0.9,0.1,3.5,2.0375,0.5,0.3875,3.1,981.8,980.6375,980,93.6,77.9875,60.1,-1.6,-2.675,-4.1,7.5,6.0875,5.1,29.6
"2015-03-23",45,7.375,0,2.2,1.3625,0.7,5.8,3.0625,1.5,0,0,984.4,984.0375,983.8,63.4,59.6625,56.1,-1.7,-2.0625,-2.5,7.8,7.2,6.6,35.8
"2015-03-24",173,26.125,0,0.8,0.425,0.1,1.8,1.35,0.9,0,0,980.3,979.5625,979.1,89.8,84.65,75.2,-1.1,-2,-3.2,5,2.9375,1.6,48.3
"2015-03-25",122,20.5,0,1,0.575,0.3,2.9,1.8,1.2,0,0.6,977.3,975.7625,974.6,86.1,82.05,74.3,1.2,-0.275,-1.2,7.3,5.4125,4.5,33.8
"2015-03-26",33,5.375,0,3,1.6375,0.5,5,3.225,1.4,2.7625,22.4,972.7,971.2375,970.3,98,96.775,95.5,1.5,1.25,0.5,7.6,7.325,7,13.1
"2015-03-27",5,0.75,0,5.3,1.4125,0.4,9.1,3.1,1.2,2.6375,20.2,973.4,972.0625,971.2,98.3,96.5,89.1,2.5,1.35,-0.3,9.8,9.1625,7.9,9.8
"2015-03-28",298,50.625,0,1.9,1.2125,0.7,3.9,3.025,2.4,0,0,982.2,980.85,979.8,87.6,75.7375,64,-3.2,-3.825,-4.7,7.2,6.2375,4.6,12.1
"2015-03-29",289,41,0,1.1,0.7,0.2,2.4,1.775,1.2,0,0,981.3,980.425,980,79.4,73.65,61.4,1.2,-1.75,-3.4,5.2,3.8125,3.1,17
"2015-03-30",160,24.25,0,3.3,1.8,0.8,5.8,3.6375,1.9,0,0,970.3,968.7625,968,58.6,52.75,49.4,0.7,-0.6375,-1.4,10.4,9.65,9.2,18.9
"2015-03-31",42,9.75,0,2,1.425,0.7,5.3,3.7,2.7,0.0125,0.1,977,976.2,974.9,78.1,69.2375,64.2,-1,-1.5,-2.1,9.1,8.65,8.1,14.1
"2015-04-01",128,21.125,0,1.5,0.9,0.4,4,2.575,1.5,0,0,975.4,973.3,971.8,92.2,87.8625,78.7,0.1,-1.125,-2.2,9.7,7.375,5.8,9.3
"2015-04-02",319,60.6,0,1.4,0.825,0.5,6.2,2.725,1.7,0,0,983.2,982.5625,981.8,70.7,60.8375,47.6,-5.2,-5.7625,-6.2,4,1.575,0.1,11.6
"2015-04-03",349,63.375,0,2,1.0625,0.3,3.7,2.825,1.6,0,0,984.6,982.7375,981,78.5,66.625,58.3,-6,-6.4875,-7.1,5.2,2.9125,0.7,8.3
"2015-04-04",160,26.625,0,2.7,0.9875,0.4,5.3,2.55,1.6,0,0,980.8,979.5875,978.4,65.5,62.5875,57.5,-3.9,-4.45,-4.9,5.8,4.525,3.9,11.3
"2015-04-05",177,30.75,0,4.1,3.525,3.2,9.4,7.35,6.4,0,0,978.7,977.25,976.3,81.1,70.95,53.6,-4.8,-6.0875,-7.2,5.3,4.4875,4.1,8.6
"2015-04-06",356,66.125,0,3.6,2.1875,0.9,8.8,5.075,2.2,0,0,984.6,984.0125,983.6,57.3,49.8375,46,-7.4,-7.9625,-8.7,4.5,3.025,1.2,8
"2015-04-07",358,55.5,0,4.4,1.7375,0.3,9.8,4.1625,1.2,0,0,992.5,990.775,989.6,66.2,54.3625,36.2,-7.5,-8.4625,-8.8,6.3,3.5,2.3,11.9
"2015-04-08",281,48.125,0,2,1.325,0.5,4.8,3.3,1.9,0,0,993.3,992.3125,991.6,63.1,56.45,49.1,-0.8,-2.85,-4.3,4.3,2.6,1.6,17.7
"2015-04-09",173,34.125,0,1,0.55,0.3,2.6,1.75,1.2,0,0,996.7,995.2875,994.2,89,82.9125,77.1,2.1,0.7,-0.4,4.4,3.2,2.2,26.5
"2015-04-10",338,64.5,0,0.8,0.4625,0.1,2.2,1.425,0.7,0,0,993.3,993.0125,992.8,91.6,84.675,78.3,5.9,4.775,3.6,6.4,4.8875,3.5,24.1
"2015-04-11",364,63.875,0,4.2,2.675,1.9,8,5.5,3.6,0,0,989,988.55,988.2,54.7,51.0375,46.9,4.1,3.7875,3.3,12.2,10.15,9.2,16.2
"2015-04-12",365,56.25,0,1.4,0.65,0.2,4.3,2.2375,1,0,0,994.9,992.9625,991.5,72.5,65.8875,58.8,5.2,3.6625,3,11.6,9.875,8.3,16.2
"2015-04-13",365,72,0,0.9,0.4375,0.2,1.9,1.375,1,0,0,993.1,992.6625,992.5,82.4,76.5,69.5,6.5,4.975,4.5,10,8.325,6.8,17.2
"2015-04-14",72,17,0,2.5,1.55,0.7,4.8,3.6125,2.2,0,0,993.8,991.9625,990.3,67.8,63.4625,55.3,5.5,3.225,1.5,13.8,12.225,11.5,15.8
"2015-04-15",363,77,0,1,0.5625,0.3,2.9,2.0375,1.3,0,0,989.7,989.4625,989.2,81.1,74.7625,68.5,6.8,5.15,4.5,10.8,9.2,7.6,20.4
"2015-04-16",375,75.5,0,1.8,0.8125,0.3,4.3,2.5,1.4,0,0,983.7,982.8875,982.3,78.6,68.0625,51.4,9.1,8.45,7.6,12.6,10.4375,8.8,19.6
"2015-04-17",84,18,0,4.1,2.9125,1.4,7.5,6.5875,3.6,0,0,981.1,980.3,980,62.5,56.2875,52.8,4.5,3.7875,2.9,14.8,14.1125,13.5,13
"2015-04-18",15,3.5,0,3.5,2.1625,1.1,7.8,4.9125,2.4,1.425,11.4,981.2,978.575,977.6,94.2,87.7625,74.5,2.8,2.05,0.5,12.7,10.3,7.2,8.2
"2015-04-19",152,29.375,0,1.3,0.925,0.4,2.6,2.425,2,0,0,988.5,988.1,987.8,99.9,99.4,98.4,-4.4,-5.8375,-6.7,2.9,2.0375,1.3,11.8
"2015-04-20",394,82.25,0,0.7,0.3625,0.1,2.1,1.2625,0.5,0,0,986.9,986.525,986.1,93,87.1125,79.3,1.4,-0.875,-2.3,4.9,2.9625,1.7,20.3
"2015-04-21",318,75.625,0,1.7,0.7625,0.3,3.9,2.25,1,0,0,989.1,987.575,986.5,88.2,78.325,67.9,3.2,2.125,1.7,9.4,6.8625,4.9,18.3
"2015-04-22",429,84.25,0,2.6,0.875,0.3,4.8,2.3125,1.4,0,0,988.2,987.95,987.7,72.1,63.2125,53.4,5.5,4.4875,3.8,10.7,8.3125,6,16.5
"2015-04-23",424,87.625,0,1.2,0.475,0,3.3,1.7875,0.2,0,0,983,982.5,982.1,71.7,64.975,54.9,7.1,4.4875,3.4,11.5,8.875,7.3,17.1
"2015-04-24",92,22.375,0,2,0.85,0.2,3.6,2.2125,1.5,0,0,981.7,980.6875,980.2,80.6,73.7375,63.8,2.8,2.075,1.8,13.4,11.8875,11.1,14.7
"2015-04-25",341,84.125,0,1.1,0.4375,0.1,2.5,1.5875,1,0,0,982.6,982.3875,982.2,95.4,90.7125,80.8,5.6,3.525,2.5,10.1,7.825,6.4,16.7
"2015-04-26",435,94,0,3.5,1.825,0.5,7.5,4.075,1.5,0,0,979.4,978.675,978.2,78.4,74.0875,66.1,6,3.3125,2.6,14.6,11.7625,10.4,15.6
"2015-04-27",476,97.25,0,3.1,2.2,1.5,7.4,4.9625,3.7,0,0,976.2,974.8875,974.1,77.2,73.6625,64.3,4.2,3.85,3.5,15.8,13.875,13.2,16.3
"2015-04-28",194,36.25,0,1.7,0.5625,0,3.1,1.6125,0,0,0,969,967.775,967.1,88.4,83.8125,77.2,5.3,4.1,3.7,14.1,13.1875,12.9,12.7
"2015-04-29",424,78.625,0,1.4,0.9625,0.4,3.7,2.525,1.9,0,0,985.1,983.175,980.5,93.4,83.8625,74,0.2,-1.0375,-2.1,10.5,9.15,7.3,8
"2015-04-30",365,91.375,0,0.9,0.4125,0,2.5,1.475,0,0,0,983.5,982.85,982.4,90.2,81.675,70.4,3.9,1.1875,0.1,10.3,7.575,5.8,17
"2015-05-01",270,45.875,0,2.6,0.875,0.3,6.8,2.525,1.5,0,0,980.7,979.125,978,91.6,86.7,76.9,2.4,1.875,1.3,10.6,8.5125,7.5,18.3
"2015-05-02",201,33.5,0,2.5,1.3125,0.2,5.2,3.4125,1.3,0.0125,0.1,974.4,972.9625,972.2,92.3,88.1625,81.7,4.3,3.7625,3.5,14.1,12.5125,11.9,9
"2015-05-03",59,13.5,0,1.6,0.35,0,4.1,1.15,0,0.05,0.4,978.6,978.075,977.6,94.4,87.6,80,5.4,5.25,4.9,14.9,14.1625,13.7,13.4
"2015-05-04",352,74.5,0,3.6,2.6,2,7.3,5.45,4.5,0,0,979.5,979.15,978.9,86.7,82.275,72.7,8,6.475,6,17.4,15.1875,14.2,12.8
"2015-05-05",373,90.375,0,3,1.8125,1.1,6.6,5.15,3.1,0,0,979.7,979.225,978.8,76.2,71.85,58.9,8.9,7.85,7.2,19.2,16.45,15.2,14.5
"2015-05-06",415,84.25,0,1.4,0.6625,0.1,2.6,1.95,0.9,0,0,978.3,977.8375,977.3,87.9,82.4625,68.6,11,9.825,9.1,17.9,15.0625,13.6,21.6
"2015-05-07",272.2,69.525,0,2,1.5,0.9,5,3.5,2.5,0.025,0.2,984,982.9,981.7,86.8,74.7857142857143,64.5,8.4,6.1875,5.2,17,15.2857142857143,13.8,8
"2015-05-08",468,108.75,0,1.3,0.5875,0.1,3.3,2.05,0.8,0,0,984.6,984.25,983.9,87.7,77.0375,63.5,9,5.4,4.4,15.8,12.6625,10.2,16.3
"2015-05-10",208,37.25,0,0.6,0.25,0.1,2.9,1.7125,0.9,0,0,989,987.6125,986.2,98.4,97.15,93.5,8.3,6.3125,5.4,14.7,13.725,12.9,9.2
"2015-05-11",486,113.875,0,1.1,0.5,0.3,2.4,1.875,1.3,0,0,993,992.225,991.1,86.7,79.55,62.5,5.6,4.4875,3.8,15.4,12.2125,10.1,11.3
"2015-05-12",478,113.875,0,0.7,0.3375,0,2.2,1.4125,0.6,0,0,992.3,992.0125,991.8,80.7,73.3875,60.1,7.4,5.5625,4.1,13.8,11,9,15.3
"2015-05-13",374,84.5,0,3.3,0.9875,0.3,6.6,2.975,1.7,0,0,985.8,985.1875,984.8,81.5,68.3125,48.3,16.1,14.125,13.2,17.1,14.675,12.7,18
"2015-05-14",233,56.625,0,2.7,1.4125,0.5,5.8,4.175,2.2,0,0,978.3,976.1,975.5,85.8,70.6375,55.4,9.1,7.425,6.5,18.8,16.475,14.5,19.3
"2015-05-16",147,33.125,0,0.9,0.3375,0,3.3,1.5,0,0.6375,5.1,985.1,983.3125,981.9,98,93.9875,90.8,52.4,52.4,52.4,14.2,13.4625,12.9,10.5
"2015-05-17",300,66.75,0,0.9,0.45,0,3.3,2.075,0.8,0,0,987.8,987.175,986.8,96.7,91.475,80.1,52.4,52.4,52.4,16.2,14.4125,13.6,14.8
"2015-05-18",230,46.75,0,1.5,0.25,0,2.8,0.95,0,0,0,985.2,984.4375,984.1,94.2,88.4625,71.5,52.4,52.4,52.4,16.5,14.375,13.5,15.8
"2015-05-20",511,117.875,0,1.1,0.5,0,3,1.875,0.6,0,0.3,974.3,974.0625,973.9,91.6,82.3625,70.7,10,8.1,7.4,18.7,16.2875,14.6,19.9
"2015-05-21",68.4,16.075,0,4.3,2.6375,1.6,8.2,5.7375,3.4,0.825,6.4,982.4,979.725,977.3,95.7,93.0875,90.2,5.7,4.7,3.8,13.5,11.4625,10.1,4
"2015-05-22",116,24.875,0,1.1,0.25,0,2.8,1.6375,0.1,0.225,2.1,983.8,982.9,982.2,96,93.8125,90.1,3.9,3.3,2.7,11.4,10.875,10.7,6.9
"2015-05-23",71,21.875,0,3.4,1.3125,0,8.7,3.9125,1.1,0.175,1,978.2,976.45,975.6,95.4,91.3,87,5.3,4.5375,3.6,11.1,10.125,9.6,5.8
"2015-05-24",150,31.75,0,0.3,0.0375,0,1.8,0.5,0,0,0,981.1,980.35,979.9,99.8,96.1875,89.8,4.8,3.3625,2.9,11.4,10.1125,9.5,9.5
"2015-05-25",165,42.75,0,0.7,0.225,0,2.1,1.0875,0,0,0,979.6,978.9875,978.3,99.7,94.8,89,6.1,4.7625,4,13,12,11,10.2
"2015-05-26",386,97.625,0,1,0.5,0.3,3.5,2.3875,1.6,0,0,975.4,974.9375,974.7,92,84.5875,73,7.2,5.5375,4.9,16,13.425,11.6,10.9
"2015-05-27",308,72,0,1.7,0.55,0,4.7,2.05,0.4,0,0,981.2,979.925,979,99.3,91.0875,68,4.1,3.1875,2,14,12.225,11.4,6
"2015-05-28",526,131.625,0,1.2,0.6875,0.4,3,2.075,1.4,0,0,985.5,984.8,984.2,79.8,66.6625,52.8,2.5,0.8125,-0.5,13.5,10.8,8.6,12.5
"2015-05-29",507,129,0,0.6,0.275,0,2,1.2875,0.3,0,0,982.6,982.1875,981.7,93,84.7375,70.1,11.3,7.725,6.2,14,9.925,7.9,17
"2015-05-30",479,119.25,0,2,0.8625,0.3,3.9,2.475,1.5,0,0,979.6,978.9625,978.4,88,79.1375,68,11.7,7.4875,6,17,13.7375,11.6,17.4
"2015-05-31",43,13.75,0,0.9,0.35,0,2.8,1.3375,0,0,0,985.1,983.5,982.2,77.5,75.9125,71.9,7.8,6.7625,5.9,16.7,16.225,15.9,12.6
"2015-06-01",416,83.5,0,0.3,0.075,0,1.6,0.7875,0,0,0,984.5,983.925,983.5,97.8,94.275,84.6,10.2,7.875,7.1,16.1,13.7875,12.6,15.7
"2015-06-02",484,119.875,0,0.4,0.125,0,1.7,1.1125,0.5,0,0,984.9,983.925,983.3,87.2,79.5875,63.3,13.5,9.8875,8.8,19,15.5125,14,22.1
"2015-06-03",499,127,0,0.2,0.0375,0,2.3,0.6,0,0,0,987.7,986.925,986.4,92,82.025,67.7,15.1,12.275,10.9,20.4,17.25,15.4,24.1
"2015-06-04",492,129,0,0.3,0.1125,0,2.7,1.275,0,0,0,989,988.2125,987.5,86.9,81.8875,67.7,15.3,13.875,13.1,23.5,20.1375,18.7,19.7
"2015-06-05",500,126.125,0,0.7,0.3125,0,2.4,1.125,0,0,0,989.4,989.175,988.9,87.3,77.625,61.3,13.9,11.525,10.5,22.9,19.45,17.5,20.9
"2015-06-06",515,130.5,0,0.9,0.225,0,3.5,1.275,0.2,0,0,988.4,987.85,987.3,91.2,81.875,70.5,16.7,13.3875,11.2,22.3,19.45,17.3,20.4
"2015-06-07",494,121,0,0.7,0.175,0,2.3,0.9,0,0,0,989.1,988.725,988.4,87.4,80.0375,65.2,15.5,13.9375,13,22.8,19.4,17.5,20
"2015-06-08",518,133.5,0,0.7,0.2625,0,2.3,1.1625,0,0,0,986.5,986,985.4,80.5,70.475,58.4,13.6,10.475,9.6,21.9,18.25,16.2,22.2
"2015-06-09",506,126.5,0,0.6,0.2,0,2.4,0.9875,0,0,0,981.8,981.4875,981.2,84.9,74.9,61.3,13.8,10.65,9.3,21.7,18.0625,16,29.5
"2015-06-10",445,105.5,0,1.1,0.75,0.4,3.1,2.5625,2.1,0,0,987.1,986.125,985.5,93.5,87.9875,72.7,10.2,8.5125,7.2,18.9,16.425,15.3,18.5
"2015-06-11",482,120.125,0,0.8,0.2625,0,2.1,1.3375,0.2,0,0,985.2,984.9625,984.9,89.9,81.825,66.9,13.9,10.75,9.5,21.7,18.525,16.8,25.2
"2015-06-12",498,126.5,0,0.9,0.4375,0,2.2,1.5875,0.9,0,0,982.6,982.3375,982.2,89.9,82.975,67.3,12.4,11.025,10.2,22.4,19.025,17.1,19.2
"2015-06-13",517,116.125,0,3.5,2.4625,2,6.2,5.225,4.3,0,0,980.9,980.6125,980.4,67,64.125,60,12,10.825,10.1,24.3,21.275,19.8,18.5
"2015-06-14",454,105.375,0,1.4,0.6625,0,3.4,2,0,0,0,979.4,978.9375,978.7,75.8,68.8875,58.1,12.9,12.3,11.7,21.5,19.0875,17.4,18.3
"2015-06-15",231,67,0,0.9,0.45,0,2.9,1.7875,0,0,0,977.3,976.525,975.9,91.3,88.15,80.9,9.2,8.9125,8.7,19.4,16.8,15.7,12.7
"2015-06-16",56,15,0,0.9,0.3875,0,2.9,1.725,0.1,0.5125,7.5,982,981.25,980.7,92.1,88.9,84.3,9.7,9.1875,8.9,17.5,17.15,16.9,9.6
"2015-06-17",95,23.875,0,3.3,0.9625,0,6.6,2.4125,0,0.7375,2.5,984.4,983.375,983,96,92.65,87.5,7.2,6.1875,5.6,14.7,13.875,13.5,7.7
"2015-06-18",536,138.375,0,0.8,0.4625,0,3.2,2.05,1.1,0,0,984,983.55,983,84.3,74.3125,57.2,7.3,4.3625,3.1,15,11.9125,10,16.5
"2015-06-19",225,71,0,1.3,0.3875,0,2.7,1.5125,0.6,0,0,978.2,977.55,977.2,85.8,79.7125,75.3,10.2,8.8625,8.1,16.6,15.025,13.9,18.5
"2015-06-20",175,50.125,0,1.9,0.8875,0.3,3.7,2.4125,1.5,0,0,981.3,981.1875,981.1,99,96.2125,91.2,5.1,4.4875,4,14.3,13.5375,12.9,5.2
"2015-06-21",297,51.5,0,1.3,0.425,0.1,3.6,1.9625,0.9,0,0,984.3,983.65,983.1,97.9,94.7,85.6,5.1,2.95,2.1,12.1,10.9,10.3,7.5
"2015-06-22",301,88,0,0.8,0.325,0.1,2,1.5,1.2,0,0,983.6,983.425,983.3,96.5,88.45,76.1,7.1,5.425,4.8,14.7,11.725,10,8.8
"2015-06-23",99,22.5,0,1.5,0.4625,0,3.7,1.7375,0,0,0.7,976.6,974.7375,973.6,84.4,73.7375,66.3,8.9,7.8,6.6,17.1,16.0375,15.3,12.3
"2015-06-24",376,76.375,0,1.6,0.8375,0.1,4.4,3,2.2,0.25,1.3,985.5,984.5,983.4,100,96.9375,84.9,4.7,3.1625,2.6,13.4,11.6625,11.1,7.6
"2015-06-25",534,106.625,0,0.4,0.0625,0,2.2,0.6625,0,0,0,989.6,989.45,989.3,99.9,95.0875,84.6,8.2,4.85,4,13.7,10.8625,9.1,9.4
"2015-06-26",520,132.75,0,0.9,0.2375,0,2.6,1.2,0.2,0,0,986.9,986.6875,986.3,92.4,83.175,64.7,7.9,7.125,6.7,18.5,14.875,12.6,12.3
"2015-06-27",333,88.625,0,0.6,0.1625,0,2.1,1.1375,0.1,0,0,984.6,984.2,983.9,87.8,80.8875,69.9,11.4,9.65,8.8,18.4,16.15,14.6,15.3
"2015-06-28",163,37.125,0,0.7,0.2,0,2.7,1.925,0.8,0,0,984.2,983.325,982.7,99.6,98.15,93.8,10.5,9.1625,8.5,15.8,15.0875,14.7,10
"2015-06-29",406,100,0,0.8,0.1875,0,2.2,1.05,0.1,0,0,987.7,987.2625,986.9,94.5,87.5125,73.3,9.6,7.875,7.2,18.6,15.6375,14.1,14.2
"2015-06-30",497,124.875,0,1.4,0.425,0.1,3.2,2.1,1,0,0,987.6,987.3,986.9,95.2,89.95,77.3,12.3,10.475,9.9,19.3,16.95,15.3,16.6
"2015-07-01",487,111.25,0,0.7,0.25,0,2.4,1.2125,0,0,0,987.3,986.9875,986.6,88.8,81.75,71.4,14.8,11.7375,10.9,20.8,18.025,16.4,19.5
"2015-07-02",490,122.25,0,0.5,0.1125,0,1.8,0.65,0,0,0,988.5,988.1625,987.8,90.3,81.425,66.7,15.1,13.1875,12.5,22.1,19.2,17.5,24.4
"2015-07-03",485,120.5,0,0.9,0.2125,0,3.3,1.25,0,0,0,990.9,990.1,989.6,86.3,80.3,69.8,16.8,13.925,12.7,24.3,21.725,20.1,26.4
"2015-07-04",478,120.375,0,0.8,0.1625,0,2.5,1.175,0,0,0,991.3,990.5,990,83.7,80.65,68.7,16,13.9125,13.1,24.5,21.925,20.3,25.5
"2015-07-05",486,120.25,0,0.3,0.1125,0,2,1.0125,0,0,0,986.9,986.5375,986.3,87.2,80.7875,69.3,17.5,15.7875,15,23.8,21.175,19.4,25.3
"2015-07-06",461,113.125,0,1.5,0.6625,0.1,2.9,2.125,1.1,0,0,983.6,983.2375,982.9,90.2,82.2625,71.5,20.9,18.15,16.5,25.5,22.1625,20.2,33.6
"2015-07-11",500,124.625,0,0.6,0.1625,0,2.2,0.775,0,0,0,985.4,985.0875,984.7,88.4,79.5,66.2,12.2,10.8375,10.1,19.1,16,13.9,13
"2015-07-12",478,117.5,0,0.5,0.275,0.2,2.6,1.8625,1.5,0,0,983.5,982.925,982.3,81,74.325,64,15.4,14.025,13.1,21.8,19.775,18,14.4
"2015-07-13",256,48.5,0,1.3,0.5625,0.1,3.4,2.125,1.4,0.025,0.2,981.6,979.9625,979.2,84.8,72.7875,66,14.6,12.975,11.9,21,20.2625,19.3,17
"2015-07-14",484,95.75,0,1,0.2375,0,2.8,0.9375,0,0,0,983.5,983.15,982.8,97.6,91.65,78.2,12.3,10.9375,10.4,20.8,17.9875,16.9,16.4
